county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Out Of Country,0.0,0.0,0,0,2020-07-20T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-21T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-22T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-23T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-24T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-25T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-26T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-27T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-28T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-29T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-30T00:00:00
Out Of Country,0.0,0.0,0,0,2020-07-31T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-01T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-02T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-03T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-04T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-05T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-06T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-07T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-08T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-09T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-10T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-11T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-12T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-13T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-14T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-15T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-16T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-17T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-18T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-19T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-20T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-21T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-22T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-23T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-24T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-25T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-26T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-27T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-28T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-29T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-30T00:00:00
Out Of Country,0.0,0.0,0,0,2020-08-31T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-01T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-02T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-03T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-04T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-05T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-06T00:00:00
Out Of Country,0.0,0.0,0,0,2020-09-07T00:00:00
Glenn,0.0,0.0,0,0,2020-03-18T00:00:00
Glenn,0.0,0.0,0,0,2020-03-19T00:00:00
Glenn,0.0,0.0,0,0,2020-03-20T00:00:00
Glenn,0.0,0.0,0,0,2020-03-21T00:00:00
Glenn,0.0,0.0,0,0,2020-03-22T00:00:00
Glenn,0.0,0.0,0,0,2020-03-23T00:00:00
Glenn,0.0,0.0,0,0,2020-03-24T00:00:00
Glenn,0.0,0.0,0,0,2020-03-25T00:00:00
Glenn,0.0,0.0,0,0,2020-03-26T00:00:00
Glenn,0.0,0.0,0,0,2020-03-27T00:00:00
Glenn,1.0,0.0,1,0,2020-03-28T00:00:00
Glenn,1.0,0.0,0,0,2020-03-29T00:00:00
Glenn,2.0,0.0,1,0,2020-03-30T00:00:00
Glenn,2.0,0.0,0,0,2020-03-31T00:00:00
Glenn,2.0,0.0,0,0,2020-04-01T00:00:00
Glenn,2.0,0.0,0,0,2020-04-02T00:00:00
Glenn,2.0,0.0,0,0,2020-04-03T00:00:00
Glenn,2.0,0.0,0,0,2020-04-04T00:00:00
Glenn,2.0,0.0,0,0,2020-04-05T00:00:00
Glenn,2.0,0.0,0,0,2020-04-06T00:00:00
Glenn,2.0,0.0,0,0,2020-04-07T00:00:00
Glenn,2.0,0.0,0,0,2020-04-08T00:00:00
Glenn,2.0,0.0,0,0,2020-04-09T00:00:00
Glenn,3.0,0.0,1,0,2020-04-10T00:00:00
Glenn,3.0,0.0,0,0,2020-04-11T00:00:00
Glenn,3.0,0.0,0,0,2020-04-12T00:00:00
Glenn,3.0,0.0,0,0,2020-04-13T00:00:00
Glenn,3.0,0.0,0,0,2020-04-14T00:00:00
Glenn,3.0,0.0,0,0,2020-04-15T00:00:00
Glenn,3.0,0.0,0,0,2020-04-16T00:00:00
Glenn,3.0,0.0,0,0,2020-04-17T00:00:00
Glenn,3.0,0.0,0,0,2020-04-18T00:00:00
Glenn,3.0,0.0,0,0,2020-04-19T00:00:00
Glenn,3.0,0.0,0,0,2020-04-20T00:00:00
Glenn,3.0,0.0,0,0,2020-04-21T00:00:00
Glenn,3.0,0.0,0,0,2020-04-22T00:00:00
Glenn,3.0,0.0,0,0,2020-04-23T00:00:00
Glenn,4.0,0.0,1,0,2020-04-24T00:00:00
Glenn,4.0,0.0,0,0,2020-04-25T00:00:00
Glenn,4.0,0.0,0,0,2020-04-26T00:00:00
Glenn,4.0,0.0,0,0,2020-04-27T00:00:00
Glenn,4.0,0.0,0,0,2020-04-28T00:00:00
Glenn,4.0,0.0,0,0,2020-04-29T00:00:00
Glenn,4.0,0.0,0,0,2020-04-30T00:00:00
Glenn,4.0,0.0,0,0,2020-05-01T00:00:00
Glenn,5.0,0.0,1,0,2020-05-02T00:00:00
Glenn,5.0,0.0,0,0,2020-05-03T00:00:00
Glenn,4.0,0.0,-1,0,2020-05-04T00:00:00
Glenn,3.0,0.0,-1,0,2020-05-05T00:00:00
Glenn,3.0,0.0,0,0,2020-05-06T00:00:00
Glenn,5.0,0.0,2,0,2020-05-07T00:00:00
Glenn,6.0,0.0,1,0,2020-05-08T00:00:00
Glenn,6.0,0.0,0,0,2020-05-09T00:00:00
Glenn,6.0,0.0,0,0,2020-05-10T00:00:00
Glenn,6.0,0.0,0,0,2020-05-11T00:00:00
Glenn,6.0,0.0,0,0,2020-05-12T00:00:00
Glenn,6.0,0.0,0,0,2020-05-13T00:00:00
Glenn,8.0,0.0,2,0,2020-05-14T00:00:00
Glenn,9.0,0.0,1,0,2020-05-15T00:00:00
Glenn,9.0,0.0,0,0,2020-05-16T00:00:00
Glenn,9.0,0.0,0,0,2020-05-17T00:00:00
Glenn,11.0,0.0,2,0,2020-05-18T00:00:00
Glenn,12.0,0.0,1,0,2020-05-19T00:00:00
Glenn,12.0,0.0,0,0,2020-05-20T00:00:00
Glenn,12.0,0.0,0,0,2020-05-21T00:00:00
Glenn,12.0,0.0,0,0,2020-05-22T00:00:00
Glenn,12.0,0.0,0,0,2020-05-23T00:00:00
Glenn,12.0,0.0,0,0,2020-05-24T00:00:00
Glenn,12.0,0.0,0,0,2020-05-25T00:00:00
Glenn,12.0,0.0,0,0,2020-05-26T00:00:00
Glenn,14.0,0.0,2,0,2020-05-27T00:00:00
Glenn,14.0,0.0,0,0,2020-05-28T00:00:00
Glenn,14.0,0.0,0,0,2020-05-29T00:00:00
Glenn,16.0,0.0,2,0,2020-05-30T00:00:00
Glenn,16.0,0.0,0,0,2020-05-31T00:00:00
Glenn,16.0,0.0,0,0,2020-06-01T00:00:00
Glenn,16.0,0.0,0,0,2020-06-02T00:00:00
Glenn,16.0,0.0,0,0,2020-06-03T00:00:00
Glenn,16.0,0.0,0,0,2020-06-04T00:00:00
Glenn,16.0,0.0,0,0,2020-06-05T00:00:00
Glenn,16.0,0.0,0,0,2020-06-06T00:00:00
Glenn,16.0,0.0,0,0,2020-06-07T00:00:00
Glenn,17.0,0.0,1,0,2020-06-08T00:00:00
Glenn,19.0,0.0,2,0,2020-06-09T00:00:00
Glenn,21.0,0.0,2,0,2020-06-10T00:00:00
Glenn,21.0,0.0,0,0,2020-06-11T00:00:00
Glenn,21.0,0.0,0,0,2020-06-12T00:00:00
Glenn,21.0,0.0,0,0,2020-06-13T00:00:00
Glenn,21.0,0.0,0,0,2020-06-14T00:00:00
Glenn,21.0,0.0,0,0,2020-06-15T00:00:00
Glenn,30.0,0.0,9,0,2020-06-16T00:00:00
Glenn,31.0,0.0,1,0,2020-06-17T00:00:00
Glenn,35.0,0.0,4,0,2020-06-18T00:00:00
Glenn,40.0,0.0,5,0,2020-06-19T00:00:00
Glenn,40.0,0.0,0,0,2020-06-20T00:00:00
Glenn,40.0,0.0,0,0,2020-06-21T00:00:00
Glenn,40.0,0.0,0,0,2020-06-22T00:00:00
Glenn,47.0,0.0,7,0,2020-06-23T00:00:00
Glenn,54.0,0.0,7,0,2020-06-24T00:00:00
Glenn,60.0,0.0,6,0,2020-06-25T00:00:00
Glenn,73.0,0.0,13,0,2020-06-26T00:00:00
Glenn,80.0,0.0,7,0,2020-06-27T00:00:00
Glenn,85.0,0.0,5,0,2020-06-28T00:00:00
Glenn,93.0,0.0,8,0,2020-06-29T00:00:00
Glenn,105.0,0.0,12,0,2020-06-30T00:00:00
Glenn,110.0,0.0,5,0,2020-07-01T00:00:00
Glenn,114.0,0.0,4,0,2020-07-02T00:00:00
Glenn,122.0,0.0,8,0,2020-07-03T00:00:00
Glenn,128.0,0.0,6,0,2020-07-04T00:00:00
Glenn,129.0,0.0,1,0,2020-07-05T00:00:00
Glenn,129.0,0.0,0,0,2020-07-06T00:00:00
Glenn,145.0,0.0,16,0,2020-07-07T00:00:00
Glenn,146.0,0.0,1,0,2020-07-08T00:00:00
Glenn,150.0,0.0,4,0,2020-07-09T00:00:00
Glenn,157.0,0.0,7,0,2020-07-10T00:00:00
Glenn,161.0,0.0,4,0,2020-07-11T00:00:00
Glenn,166.0,0.0,5,0,2020-07-12T00:00:00
Glenn,168.0,0.0,2,0,2020-07-13T00:00:00
Glenn,177.0,0.0,9,0,2020-07-14T00:00:00
Glenn,184.0,0.0,7,0,2020-07-15T00:00:00
Glenn,190.0,0.0,6,0,2020-07-16T00:00:00
Glenn,203.0,0.0,13,0,2020-07-17T00:00:00
Glenn,212.0,0.0,9,0,2020-07-18T00:00:00
Glenn,215.0,0.0,3,0,2020-07-19T00:00:00
Glenn,225.0,0.0,10,0,2020-07-20T00:00:00
Glenn,229.0,0.0,4,0,2020-07-21T00:00:00
Glenn,236.0,0.0,7,0,2020-07-22T00:00:00
Glenn,246.0,1.0,10,1,2020-07-23T00:00:00
Glenn,251.0,1.0,5,0,2020-07-24T00:00:00
Glenn,260.0,1.0,9,0,2020-07-25T00:00:00
Glenn,265.0,1.0,5,0,2020-07-26T00:00:00
Glenn,277.0,1.0,12,0,2020-07-27T00:00:00
Glenn,289.0,1.0,12,0,2020-07-28T00:00:00
Glenn,294.0,1.0,5,0,2020-07-29T00:00:00
Glenn,297.0,1.0,3,0,2020-07-30T00:00:00
Glenn,304.0,1.0,7,0,2020-07-31T00:00:00
Glenn,311.0,1.0,7,0,2020-08-01T00:00:00
Glenn,315.0,1.0,4,0,2020-08-02T00:00:00
Glenn,316.0,1.0,1,0,2020-08-03T00:00:00
Glenn,325.0,2.0,9,1,2020-08-04T00:00:00
Glenn,330.0,3.0,5,1,2020-08-05T00:00:00
Glenn,332.0,3.0,2,0,2020-08-06T00:00:00
Glenn,339.0,3.0,7,0,2020-08-07T00:00:00
Glenn,344.0,3.0,5,0,2020-08-08T00:00:00
Glenn,354.0,3.0,10,0,2020-08-09T00:00:00
Glenn,381.0,3.0,27,0,2020-08-10T00:00:00
Glenn,380.0,3.0,-1,0,2020-08-11T00:00:00
Glenn,388.0,3.0,8,0,2020-08-12T00:00:00
Glenn,392.0,3.0,4,0,2020-08-13T00:00:00
Glenn,395.0,3.0,3,0,2020-08-14T00:00:00
Glenn,398.0,3.0,3,0,2020-08-15T00:00:00
Glenn,400.0,3.0,2,0,2020-08-16T00:00:00
Glenn,402.0,3.0,2,0,2020-08-17T00:00:00
Glenn,407.0,3.0,5,0,2020-08-18T00:00:00
Glenn,414.0,3.0,7,0,2020-08-19T00:00:00
Glenn,414.0,3.0,0,0,2020-08-20T00:00:00
Glenn,418.0,3.0,4,0,2020-08-21T00:00:00
Glenn,421.0,3.0,3,0,2020-08-22T00:00:00
Glenn,421.0,3.0,0,0,2020-08-23T00:00:00
Glenn,421.0,3.0,0,0,2020-08-24T00:00:00
Glenn,429.0,3.0,8,0,2020-08-25T00:00:00
Glenn,429.0,3.0,0,0,2020-08-26T00:00:00
Glenn,429.0,3.0,0,0,2020-08-27T00:00:00
Glenn,429.0,3.0,0,0,2020-08-28T00:00:00
Glenn,437.0,3.0,8,0,2020-08-29T00:00:00
Glenn,437.0,3.0,0,0,2020-08-30T00:00:00
Glenn,437.0,3.0,0,0,2020-08-31T00:00:00
Glenn,449.0,3.0,12,0,2020-09-01T00:00:00
Glenn,457.0,3.0,8,0,2020-09-02T00:00:00
Glenn,460.0,3.0,3,0,2020-09-03T00:00:00
Glenn,463.0,3.0,3,0,2020-09-04T00:00:00
Glenn,474.0,3.0,11,0,2020-09-05T00:00:00
Glenn,474.0,3.0,0,0,2020-09-06T00:00:00
Glenn,488.0,3.0,14,0,2020-09-07T00:00:00
Siskiyou,0.0,0.0,0,0,2020-03-18T00:00:00
Siskiyou,0.0,0.0,0,0,2020-03-19T00:00:00
Siskiyou,0.0,0.0,0,0,2020-03-20T00:00:00
Siskiyou,0.0,0.0,0,0,2020-03-21T00:00:00
Siskiyou,2.0,0.0,2,0,2020-03-22T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-23T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-24T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-25T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-26T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-27T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-28T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-29T00:00:00
Siskiyou,2.0,0.0,0,0,2020-03-30T00:00:00
Siskiyou,3.0,0.0,1,0,2020-03-31T00:00:00
Siskiyou,3.0,0.0,0,0,2020-04-01T00:00:00
Siskiyou,3.0,0.0,0,0,2020-04-02T00:00:00
Siskiyou,3.0,0.0,0,0,2020-04-03T00:00:00
Siskiyou,3.0,0.0,0,0,2020-04-04T00:00:00
Siskiyou,3.0,0.0,0,0,2020-04-05T00:00:00
Siskiyou,4.0,0.0,1,0,2020-04-06T00:00:00
Siskiyou,4.0,0.0,0,0,2020-04-07T00:00:00
Siskiyou,4.0,0.0,0,0,2020-04-08T00:00:00
Siskiyou,4.0,0.0,0,0,2020-04-09T00:00:00
Siskiyou,5.0,0.0,1,0,2020-04-10T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-11T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-12T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-13T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-14T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-15T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-16T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-17T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-18T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-19T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-20T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-21T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-22T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-23T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-24T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-25T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-26T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-27T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-28T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-29T00:00:00
Siskiyou,5.0,0.0,0,0,2020-04-30T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-01T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-02T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-03T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-04T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-05T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-06T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-07T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-08T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-09T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-10T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-11T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-12T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-13T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-14T00:00:00
Siskiyou,5.0,0.0,0,0,2020-05-15T00:00:00
Siskiyou,6.0,0.0,1,0,2020-05-16T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-17T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-18T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-19T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-20T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-21T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-22T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-23T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-24T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-25T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-26T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-27T00:00:00
Siskiyou,6.0,0.0,0,0,2020-05-28T00:00:00
Siskiyou,7.0,0.0,1,0,2020-05-29T00:00:00
Siskiyou,7.0,0.0,0,0,2020-05-30T00:00:00
Siskiyou,7.0,0.0,0,0,2020-05-31T00:00:00
Siskiyou,7.0,0.0,0,0,2020-06-01T00:00:00
Siskiyou,8.0,0.0,1,0,2020-06-02T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-03T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-04T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-05T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-06T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-07T00:00:00
Siskiyou,8.0,0.0,0,0,2020-06-08T00:00:00
Siskiyou,10.0,0.0,2,0,2020-06-09T00:00:00
Siskiyou,14.0,0.0,4,0,2020-06-10T00:00:00
Siskiyou,14.0,0.0,0,0,2020-06-11T00:00:00
Siskiyou,13.0,0.0,-1,0,2020-06-12T00:00:00
Siskiyou,13.0,0.0,0,0,2020-06-13T00:00:00
Siskiyou,13.0,0.0,0,0,2020-06-14T00:00:00
Siskiyou,14.0,0.0,1,0,2020-06-15T00:00:00
Siskiyou,15.0,0.0,1,0,2020-06-16T00:00:00
Siskiyou,16.0,0.0,1,0,2020-06-17T00:00:00
Siskiyou,18.0,0.0,2,0,2020-06-18T00:00:00
Siskiyou,21.0,0.0,3,0,2020-06-19T00:00:00
Siskiyou,22.0,0.0,1,0,2020-06-20T00:00:00
Siskiyou,23.0,0.0,1,0,2020-06-21T00:00:00
Siskiyou,23.0,0.0,0,0,2020-06-22T00:00:00
Siskiyou,24.0,0.0,1,0,2020-06-23T00:00:00
Siskiyou,24.0,0.0,0,0,2020-06-24T00:00:00
Siskiyou,24.0,0.0,0,0,2020-06-25T00:00:00
Siskiyou,24.0,0.0,0,0,2020-06-26T00:00:00
Siskiyou,25.0,0.0,1,0,2020-06-27T00:00:00
Siskiyou,25.0,0.0,0,0,2020-06-28T00:00:00
Siskiyou,25.0,0.0,0,0,2020-06-29T00:00:00
Siskiyou,27.0,0.0,2,0,2020-06-30T00:00:00
Siskiyou,28.0,0.0,1,0,2020-07-01T00:00:00
Siskiyou,30.0,0.0,2,0,2020-07-02T00:00:00
Siskiyou,30.0,0.0,0,0,2020-07-03T00:00:00
Siskiyou,30.0,0.0,0,0,2020-07-04T00:00:00
Siskiyou,30.0,0.0,0,0,2020-07-05T00:00:00
Siskiyou,30.0,0.0,0,0,2020-07-06T00:00:00
Siskiyou,30.0,0.0,0,0,2020-07-07T00:00:00
Siskiyou,31.0,0.0,1,0,2020-07-08T00:00:00
Siskiyou,31.0,0.0,0,0,2020-07-09T00:00:00
Siskiyou,31.0,0.0,0,0,2020-07-10T00:00:00
Siskiyou,36.0,0.0,5,0,2020-07-11T00:00:00
Siskiyou,36.0,0.0,0,0,2020-07-12T00:00:00
Siskiyou,37.0,0.0,1,0,2020-07-13T00:00:00
Siskiyou,38.0,0.0,1,0,2020-07-14T00:00:00
Siskiyou,38.0,0.0,0,0,2020-07-15T00:00:00
Siskiyou,39.0,0.0,1,0,2020-07-16T00:00:00
Siskiyou,40.0,0.0,1,0,2020-07-17T00:00:00
Siskiyou,42.0,0.0,2,0,2020-07-18T00:00:00
Siskiyou,42.0,0.0,0,0,2020-07-19T00:00:00
Siskiyou,42.0,0.0,0,0,2020-07-20T00:00:00
Siskiyou,48.0,0.0,6,0,2020-07-21T00:00:00
Siskiyou,52.0,0.0,4,0,2020-07-22T00:00:00
Siskiyou,53.0,0.0,1,0,2020-07-23T00:00:00
Siskiyou,53.0,0.0,0,0,2020-07-24T00:00:00
Siskiyou,54.0,0.0,1,0,2020-07-25T00:00:00
Siskiyou,54.0,0.0,0,0,2020-07-26T00:00:00
Siskiyou,54.0,0.0,0,0,2020-07-27T00:00:00
Siskiyou,57.0,0.0,3,0,2020-07-28T00:00:00
Siskiyou,58.0,0.0,1,0,2020-07-29T00:00:00
Siskiyou,60.0,0.0,2,0,2020-07-30T00:00:00
Siskiyou,61.0,0.0,1,0,2020-07-31T00:00:00
Siskiyou,64.0,0.0,3,0,2020-08-01T00:00:00
Siskiyou,65.0,0.0,1,0,2020-08-02T00:00:00
Siskiyou,67.0,0.0,2,0,2020-08-03T00:00:00
Siskiyou,71.0,0.0,4,0,2020-08-04T00:00:00
Siskiyou,72.0,0.0,1,0,2020-08-05T00:00:00
Siskiyou,73.0,0.0,1,0,2020-08-06T00:00:00
Siskiyou,73.0,0.0,0,0,2020-08-07T00:00:00
Siskiyou,73.0,0.0,0,0,2020-08-08T00:00:00
Siskiyou,74.0,0.0,1,0,2020-08-09T00:00:00
Siskiyou,88.0,0.0,14,0,2020-08-10T00:00:00
Siskiyou,90.0,0.0,2,0,2020-08-11T00:00:00
Siskiyou,90.0,0.0,0,0,2020-08-12T00:00:00
Siskiyou,95.0,0.0,5,0,2020-08-13T00:00:00
Siskiyou,98.0,0.0,3,0,2020-08-14T00:00:00
Siskiyou,100.0,0.0,2,0,2020-08-15T00:00:00
Siskiyou,102.0,0.0,2,0,2020-08-16T00:00:00
Siskiyou,103.0,0.0,1,0,2020-08-17T00:00:00
Siskiyou,103.0,0.0,0,0,2020-08-18T00:00:00
Siskiyou,103.0,0.0,0,0,2020-08-19T00:00:00
Siskiyou,102.0,0.0,-1,0,2020-08-20T00:00:00
Siskiyou,103.0,0.0,1,0,2020-08-21T00:00:00
Siskiyou,106.0,0.0,3,0,2020-08-22T00:00:00
Siskiyou,107.0,0.0,1,0,2020-08-23T00:00:00
Siskiyou,107.0,0.0,0,0,2020-08-24T00:00:00
Siskiyou,109.0,0.0,2,0,2020-08-25T00:00:00
Siskiyou,109.0,0.0,0,0,2020-08-26T00:00:00
Siskiyou,118.0,0.0,9,0,2020-08-27T00:00:00
Siskiyou,119.0,0.0,1,0,2020-08-28T00:00:00
Siskiyou,121.0,0.0,2,0,2020-08-29T00:00:00
Siskiyou,125.0,0.0,4,0,2020-08-30T00:00:00
Siskiyou,127.0,0.0,2,0,2020-08-31T00:00:00
Siskiyou,128.0,0.0,1,0,2020-09-01T00:00:00
Siskiyou,127.0,0.0,-1,0,2020-09-02T00:00:00
Siskiyou,128.0,0.0,1,0,2020-09-03T00:00:00
Siskiyou,129.0,0.0,1,0,2020-09-04T00:00:00
Siskiyou,131.0,0.0,2,0,2020-09-05T00:00:00
Siskiyou,132.0,0.0,1,0,2020-09-06T00:00:00
Siskiyou,133.0,0.0,1,0,2020-09-07T00:00:00
Madera,2.0,0.0,2,0,2020-03-18T00:00:00
Madera,3.0,0.0,1,0,2020-03-19T00:00:00
Madera,4.0,0.0,1,0,2020-03-20T00:00:00
Madera,4.0,0.0,0,0,2020-03-21T00:00:00
Madera,4.0,0.0,0,0,2020-03-22T00:00:00
Madera,4.0,0.0,0,0,2020-03-23T00:00:00
Madera,6.0,0.0,2,0,2020-03-24T00:00:00
Madera,6.0,0.0,0,0,2020-03-25T00:00:00
Madera,8.0,0.0,2,0,2020-03-26T00:00:00
Madera,10.0,1.0,2,1,2020-03-27T00:00:00
Madera,11.0,1.0,1,0,2020-03-28T00:00:00
Madera,11.0,1.0,0,0,2020-03-29T00:00:00
Madera,14.0,1.0,3,0,2020-03-30T00:00:00
Madera,17.0,1.0,3,0,2020-03-31T00:00:00
Madera,17.0,1.0,0,0,2020-04-01T00:00:00
Madera,25.0,1.0,8,0,2020-04-02T00:00:00
Madera,28.0,2.0,3,1,2020-04-03T00:00:00
Madera,27.0,2.0,-1,0,2020-04-04T00:00:00
Madera,27.0,2.0,0,0,2020-04-05T00:00:00
Madera,29.0,2.0,2,0,2020-04-06T00:00:00
Madera,28.0,2.0,-1,0,2020-04-07T00:00:00
Madera,28.0,2.0,0,0,2020-04-08T00:00:00
Madera,28.0,2.0,0,0,2020-04-09T00:00:00
Madera,29.0,2.0,1,0,2020-04-10T00:00:00
Madera,29.0,2.0,0,0,2020-04-11T00:00:00
Madera,29.0,2.0,0,0,2020-04-12T00:00:00
Madera,29.0,2.0,0,0,2020-04-13T00:00:00
Madera,29.0,2.0,0,0,2020-04-14T00:00:00
Madera,30.0,2.0,1,0,2020-04-15T00:00:00
Madera,34.0,2.0,4,0,2020-04-16T00:00:00
Madera,34.0,2.0,0,0,2020-04-17T00:00:00
Madera,34.0,2.0,0,0,2020-04-18T00:00:00
Madera,34.0,2.0,0,0,2020-04-19T00:00:00
Madera,35.0,2.0,1,0,2020-04-20T00:00:00
Madera,37.0,2.0,2,0,2020-04-21T00:00:00
Madera,37.0,2.0,0,0,2020-04-22T00:00:00
Madera,37.0,2.0,0,0,2020-04-23T00:00:00
Madera,39.0,2.0,2,0,2020-04-24T00:00:00
Madera,39.0,2.0,0,0,2020-04-25T00:00:00
Madera,39.0,2.0,0,0,2020-04-26T00:00:00
Madera,42.0,2.0,3,0,2020-04-27T00:00:00
Madera,44.0,2.0,2,0,2020-04-28T00:00:00
Madera,45.0,2.0,1,0,2020-04-29T00:00:00
Madera,46.0,2.0,1,0,2020-04-30T00:00:00
Madera,46.0,2.0,0,0,2020-05-01T00:00:00
Madera,46.0,2.0,0,0,2020-05-02T00:00:00
Madera,46.0,2.0,0,0,2020-05-03T00:00:00
Madera,52.0,2.0,6,0,2020-05-04T00:00:00
Madera,53.0,2.0,1,0,2020-05-05T00:00:00
Madera,55.0,2.0,2,0,2020-05-06T00:00:00
Madera,54.0,2.0,-1,0,2020-05-07T00:00:00
Madera,57.0,2.0,3,0,2020-05-08T00:00:00
Madera,61.0,2.0,4,0,2020-05-09T00:00:00
